Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
37,1,0,0,0,0,0
37,2,0,0,0,0,0
37,3,0,0,0,0,0
37,4,0,0,0,0,0
37,5,0,0,0,0,0
37,6,0,0,0,0,0
37,7,0,0,0,0,0
37,8,0,0,0,0,0
37,9,0,0,0,0,0
37,10,0,0,0,0,0
37,11,0,0,0,0,0
37,12,0,0,0,0,0
37,13,0,0,0,0,0
37,14,0,0,0,0,0
37,15,0,0,0,0,0
37,16,0,0,0,0,0
37,17,0,0,0,0,0
38,18,0,0,0,0,0
38,19,0,0,0,0,0
38,20,0,0,0,0,0
38,21,0,0,0,0,0
38,22,0,0,0,0,0
38,23,0,0,0,0,0
38,24,0,0,0,0,0
38,25,0,0,0,0,0
38,26,0,0,0,0,0
38,27,0,0,0,0,0
38,28,0,0,0,0,0
38,29,0,0,0,0,0
38,30,0,0,0,0,0
38,31,0,0,0,0,0
38,32,0,0,0,0,0
39,33,0,0,0,0,0
39,34,0,0,0,0,0
39,35,0,0,0,0,0
39,36,0,0,0,0,0
39,37,0,0,0,0,0
39,38,0,0,0,0,0
39,39,0,0,0,0,0
39,40,0,0,0,1,0
39,41,0,0,0,1,0
39,42,0,0,0,1,0
39,43,0,0,0,2,0
39,44,0,0,0,2,0
39,45,0,0,0,3,0
39,46,0,0,0,3,0
39,47,0,0,0,3,0
39,48,0,0,0,3,0
40,49,0,0,0,4,0
40,50,0,0,0,4,0
40,51,0,0,0,4,0
40,52,0,0,0,4,0
40,53,0,0,0,5,0
40,54,0,0,0,6,0
40,55,0,0,0,7,0
40,56,0,0,0,8,0
40,57,0,0,0,9,0
40,58,0,0,0,10,0
41,59,0,0,0,10,0
41,60,0,0,0,11,0
41,61,0,0,0,12,0
41,62,0,0,0,13,0
41,63,0,0,0,14,0
41,64,0,0,0,15,0
41,65,0,0,0,16,0
41,66,0,0,0,17,0
41,67,0,0,0,17,0
41,68,0,0,0,18,0
41,69,0,0,0,19,0
41,70,0,0,0,19,0
41,71,0,0,0,20,0
41,72,0,0,0,21,0
41,73,0,0,0,22,0
41,74,0,0,0,23,0
41,75,0,0,0,24,0
41,76,0,0,0,25,0
41,77,0,0,0,25,0
41,78,0,0,0,26,0
41,79,0,0,0,27,0
41,80,0,0,0,28,0
42,82,41,1,0,29,0
42,83,41,1,0,30,0
42,84,41,1,0,31,0
42,85,41,1,0,32,0
42,86,41,1,0,33,0
42,87,41,1,0,34,0
42,88,41,1,0,34,0
42,89,41,1,0,35,0
42,90,41,1,0,36,0
42,91,41,1,0,37,0
42,92,41,1,0,38,0
42,93,41,1,0,39,0
42,94,41,1,0,40,0
42,95,41,1,0,41,0
42,96,41,1,0,41,0
42,97,41,1,0,42,0
42,98,41,1,0,42,0
43,99,41,1,0,43,0
43,100,41,1,0,43,0
43,101,41,1,0,44,0
43,102,41,1,0,44,0
43,103,41,1,0,44,0
43,104,41,1,0,45,0
43,105,41,1,0,46,0
43,106,41,1,0,47,0
43,107,41,1,0,47,0
43,108,41,1,0,48,0
43,109,41,1,0,49,0
44,110,41,1,0,49,0
44,111,41,1,0,50,0
44,112,41,1,0,50,0
44,113,41,1,0,50,0
44,114,41,1,0,50,0
44,115,41,1,0,50,0
44,116,41,1,0,50,0
44,117,41,1,0,51,0
44,118,41,1,0,51,0
44,119,41,1,0,51,0
44,120,41,1,0,52,0
44,121,41,1,0,52,0
45,122,41,1,0,52,0
45,123,41,1,0,52,0
45,124,41,1,0,52,0
45,125,41,1,0,52,0
45,126,41,1,0,52,0
45,127,41,1,0,53,0
45,128,41,1,0,53,0
45,129,41,1,0,53,0
45,130,41,1,0,54,0
45,131,41,1,0,55,0
45,132,41,1,0,55,0
45,133,41,1,0,55,0
45,134,41,1,0,55,0
45,135,41,1,0,56,0
45,136,41,1,0,57,0
45,137,41,1,0,57,0
45,138,41,1,0,57,0
45,139,41,1,0,57,0
45,140,41,1,0,57,0
45,141,41,1,0,57,0
45,142,41,1,0,58,0
45,143,41,1,0,58,0
46,144,41,1,0,58,0
46,145,41,1,0,58,0
46,146,41,1,0,59,0
46,147,41,1,0,59,0
46,148,41,1,0,59,0
46,149,41,1,0,59,0
46,150,41,1,0,60,0
46,151,41,1,0,60,0
46,152,41,1,0,60,0
46,153,41,1,0,61,0
46,154,41,1,0,62,0
46,155,41,1,0,62,0
46,156,41,1,0,63,0
46,157,41,1,0,63,0
46,158,41,1,0,63,0
46,160,46,2,0,63,0
47,161,46,2,0,63,0
47,162,46,2,0,64,0
47,163,46,2,0,65,0
47,164,46,2,0,66,0
47,165,46,2,0,67,0
47,166,46,2,0,68,0
47,167,46,2,0,69,0
47,168,46,2,0,70,0
47,169,46,2,0,71,0
47,170,46,2,0,72,0
47,171,46,2,0,73,0
47,172,46,2,0,74,0
47,173,46,2,0,75,0
47,174,46,2,0,76,0
47,175,46,2,0,77,0
48,176,46,2,0,78,0
48,177,46,2,0,79,0
48,178,46,2,0,80,0
48,179,46,2,0,81,0
48,180,46,2,0,82,0
48,181,46,2,0,83,0
48,182,46,2,0,84,0
