Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
7,1,0,0,0,0,0
7,2,0,0,0,0,0
7,3,0,0,0,0,0
7,4,0,0,0,0,0
7,5,0,0,0,0,0
8,6,0,0,0,0,0
8,7,0,0,0,0,0
8,8,0,0,0,0,0
8,9,0,0,0,0,0
8,10,0,0,0,0,0
8,11,0,0,0,0,0
8,12,0,0,0,0,0
8,13,0,0,0,0,0
8,14,0,0,0,0,0
8,15,0,0,0,0,0
8,16,0,0,0,0,0
8,17,0,0,0,0,0
8,18,0,0,0,0,0
8,19,0,0,0,0,0
8,20,0,0,0,1,0
8,21,0,0,0,2,0
8,22,0,0,0,2,0
8,23,0,0,0,2,0
8,24,0,0,0,2,0
8,25,0,0,0,2,0
8,26,0,0,0,2,0
8,27,0,0,0,3,0
8,28,0,0,0,3,0
8,29,0,0,0,3,0
8,30,0,0,0,4,0
8,31,0,0,0,5,0
8,32,0,0,0,5,0
8,33,0,0,0,5,0
8,34,0,0,0,6,0
8,35,0,0,0,6,0
8,36,0,0,0,6,0
8,37,0,0,0,6,0
8,38,0,0,0,6,0
8,39,0,0,0,6,0
9,40,0,0,0,7,0
9,41,0,0,0,8,0
9,42,0,0,0,9,0
9,43,0,0,0,9,0
9,44,0,0,0,10,0
9,45,0,0,0,11,0
9,46,0,0,0,11,0
9,47,0,0,0,11,0
9,48,0,0,0,11,0
9,49,0,0,0,11,0
9,50,0,0,0,11,0
9,51,0,0,0,12,0
9,52,0,0,0,13,0
9,53,0,0,0,14,0
9,54,0,0,0,14,0
9,55,0,0,0,14,0
9,56,0,0,0,14,0
9,57,0,0,0,14,0
9,58,0,0,0,14,0
9,59,0,0,0,15,0
9,60,0,0,0,15,0
9,61,0,0,0,16,0
9,62,0,0,0,16,0
9,63,0,0,0,16,0
9,64,0,0,0,17,0
9,65,0,0,0,18,0
9,66,0,0,0,18,0
9,67,0,0,0,18,0
9,68,0,0,0,18,0
9,69,0,0,0,19,0
9,70,0,0,0,20,0
10,71,0,0,0,20,0
10,72,0,0,0,20,0
10,73,0,0,0,20,0
10,74,0,0,0,21,0
10,75,0,0,0,21,0
10,76,0,0,0,21,0
10,77,0,0,0,22,0
10,78,0,0,0,23,0
10,79,0,0,0,24,0
10,80,0,0,0,25,0
10,81,0,0,0,25,0
10,82,0,0,0,26,0
10,83,0,0,0,26,0
10,84,0,0,0,26,0
10,85,0,0,0,27,0
10,86,0,0,0,27,0
10,87,0,0,0,27,0
10,88,0,0,0,28,0
10,89,0,0,0,28,0
10,90,0,0,0,29,0
10,91,0,0,0,29,0
10,92,0,0,0,30,0
10,93,0,0,0,30,0
10,94,0,0,0,30,0
10,95,0,0,0,31,0
10,96,0,0,0,32,0
10,97,0,0,0,32,0
10,98,0,0,0,32,0
10,99,0,0,0,33,0
10,100,0,0,0,33,0
10,101,0,0,0,33,0
10,102,0,0,0,33,0
10,103,0,0,0,33,0
10,104,0,0,0,33,0
11,105,0,0,0,33,0
11,106,0,0,0,33,0
11,107,0,0,0,34,0
11,108,0,0,0,34,0
11,109,0,0,0,34,0
11,110,0,0,0,34,0
11,111,0,0,0,34,0
11,112,0,0,0,34,0
11,113,0,0,0,35,0
11,114,0,0,0,35,0
11,115,0,0,0,36,0
11,116,0,0,0,36,0
11,117,0,0,0,36,0
11,118,0,0,0,37,0
11,119,0,0,0,38,0
11,120,0,0,0,38,0
11,121,0,0,0,38,0
11,122,0,0,0,39,0
11,123,0,0,0,40,0
11,124,0,0,0,40,0
11,125,0,0,0,41,0
11,126,0,0,0,41,0
11,127,0,0,0,41,0
12,128,0,0,0,41,0
12,129,0,0,0,42,0
12,130,0,0,0,43,0
12,131,0,0,0,43,0
12,132,0,0,0,43,0
12,133,0,0,0,44,0
12,134,0,0,0,45,0
12,135,0,0,0,46,0
12,136,0,0,0,47,0
12,137,0,0,0,48,0
12,138,0,0,0,49,0
12,139,0,0,0,50,0
12,140,0,0,0,50,0
12,141,0,0,0,51,0
12,142,0,0,0,52,0
12,143,0,0,0,53,0
12,144,0,0,0,54,0
12,145,0,0,0,55,0
12,146,0,0,0,56,0
12,147,0,0,0,56,0
12,148,0,0,0,57,0
12,149,0,0,0,58,0
12,150,0,0,0,58,0
12,151,0,0,0,58,0
12,152,0,0,0,59,0
12,153,0,0,0,60,0
12,154,0,0,0,60,0
12,155,0,0,0,60,0
12,156,0,0,0,60,0
12,157,0,0,0,61,0
12,158,0,0,0,61,0
12,159,0,0,0,62,0
12,160,0,0,0,62,0
12,161,0,0,0,62,0
12,162,0,0,0,63,0
12,163,0,0,0,63,0
12,164,0,0,0,63,0
12,165,0,0,0,64,0
12,166,0,0,0,64,0
12,167,0,0,0,65,0
12,168,0,0,0,66,0
12,169,0,0,0,67,0
12,170,0,0,0,68,0
12,171,0,0,0,69,0
12,172,0,0,0,69,0
13,173,0,0,0,70,0
13,174,0,0,0,70,0
13,175,0,0,0,70,0
13,176,0,0,0,71,0
13,177,0,0,0,71,0
13,178,0,0,0,72,0
13,179,0,0,0,72,0
13,180,0,0,0,73,0
13,181,0,0,0,73,0
13,182,0,0,0,73,0
13,183,0,0,0,73,0
13,184,0,0,0,74,0
13,185,0,0,0,74,0
13,186,0,0,0,75,0
13,187,0,0,0,76,0
13,188,0,0,0,76,0
13,189,0,0,0,77,0
13,190,0,0,0,78,0
13,191,0,0,0,79,0
13,192,0,0,0,79,0
13,193,0,0,0,79,0
13,194,0,0,0,80,0
13,195,0,0,0,80,0
13,196,0,0,0,81,0
13,197,0,0,0,81,0
13,198,0,0,0,81,0
13,199,0,0,0,81,0
13,201,13,1,0,81,0
14,202,13,1,0,81,0
14,203,13,1,0,82,0
14,204,13,1,0,82,0
14,205,13,1,0,82,0
14,206,13,1,0,83,0
14,207,13,1,0,83,0
14,208,13,1,0,84,0
14,209,13,1,0,84,0
14,210,13,1,0,84,0
14,211,13,1,0,85,0
14,212,13,1,0,86,0
14,213,13,1,0,86,0
14,214,13,1,0,87,0
14,215,13,1,0,88,0
14,216,13,1,0,89,0
14,217,13,1,0,90,0
14,218,13,1,0,91,0
14,219,13,1,0,92,0
14,220,13,1,0,93,0
14,221,13,1,0,94,0
14,222,13,1,0,95,0
14,223,13,1,0,96,0
14,224,13,1,0,97,0
14,225,13,1,0,98,0
14,226,13,1,0,99,0
14,227,13,1,0,100,0
14,228,13,1,0,101,0
14,229,13,1,0,102,0
14,230,13,1,0,103,0
14,231,13,1,0,104,0
14,232,13,1,0,105,0
14,233,13,1,0,106,0
14,234,13,1,0,107,0
14,235,13,1,0,108,0
14,236,13,1,0,109,0
14,237,13,1,0,110,0
14,238,13,1,0,111,0
14,239,13,1,0,112,0
14,240,13,1,0,113,0
14,241,13,1,0,114,0
14,242,13,1,0,115,0
14,243,13,1,0,116,0
14,244,13,1,0,117,0
14,246,14,2,0,118,0
14,247,14,2,0,119,0
14,248,14,2,0,120,0
14,249,14,2,0,121,0
14,250,14,2,0,122,0
14,251,14,2,0,123,0
14,252,14,2,0,124,0
22,253,14,2,0,124,0
22,254,14,2,0,124,0
22,255,14,2,0,124,0
22,256,14,2,0,125,0
22,257,14,2,0,126,0
22,258,14,2,0,126,0
22,259,14,2,0,127,0
22,260,14,2,0,127,0
22,261,14,2,0,127,0
22,262,14,2,0,127,0
22,263,14,2,0,127,0
22,264,14,2,0,127,0
22,265,14,2,0,127,0
22,266,14,2,0,127,0
22,267,14,2,0,127,0
23,268,14,2,0,128,0
23,269,14,2,0,129,0
23,270,14,2,0,130,0
23,271,14,2,0,130,0
23,272,14,2,0,130,0
23,273,14,2,0,130,0
23,274,14,2,0,130,0
23,275,14,2,0,131,0
23,276,14,2,0,132,0
23,277,14,2,0,132,0
23,278,14,2,0,133,0
23,279,14,2,0,133,0
23,280,14,2,0,133,0
23,281,14,2,0,134,0
23,282,14,2,0,134,0
23,283,14,2,0,135,0
23,284,14,2,0,135,0
23,285,14,2,0,136,0
23,286,14,2,0,136,0
23,287,14,2,0,136,0
23,288,14,2,0,136,0
23,289,14,2,0,136,0
23,290,14,2,0,136,0
23,291,14,2,0,137,0
23,292,14,2,0,137,0
23,293,14,2,0,137,0
23,294,14,2,0,138,0
23,295,14,2,0,138,0
23,296,14,2,0,139,0
23,297,14,2,0,140,0
23,298,14,2,0,140,0
23,299,14,2,0,140,0
23,300,14,2,0,141,0
23,301,14,2,0,142,0
23,302,14,2,0,143,0
23,303,14,2,0,144,0
23,304,14,2,0,145,0
23,305,14,2,0,146,0
23,306,14,2,0,147,0
23,307,14,2,0,148,0
23,308,14,2,0,149,0
23,309,14,2,0,150,0
23,310,14,2,0,151,0
23,311,14,2,0,152,0
23,312,14,2,0,153,0
23,313,14,2,0,154,0
23,314,14,2,0,155,0
90,315,14,2,0,155,0
90,316,14,2,0,155,0
90,317,14,2,0,155,0
90,318,14,2,0,155,0
90,319,14,2,0,155,0
90,320,14,2,0,155,0
90,321,14,2,0,155,0
90,322,14,2,0,155,0
90,323,14,2,0,155,0
90,324,14,2,0,155,0
90,325,14,2,0,155,0
90,326,14,2,0,155,0
90,327,14,2,0,155,0
90,328,14,2,0,155,0
90,329,14,2,0,155,0
90,330,14,2,0,155,0
90,331,14,2,0,155,0
90,332,14,2,0,155,0
90,333,14,2,0,155,0
90,334,14,2,0,155,0
90,335,14,2,0,155,0
90,336,14,2,0,155,0
90,337,14,2,0,155,0
90,338,14,2,0,155,0
90,339,14,2,0,155,0
90,340,14,2,0,155,0
90,341,14,2,0,155,0
90,342,14,2,0,155,0
90,343,14,2,0,155,0
90,344,14,2,0,155,0
