Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
120,1,0,0,1,0,0
240,3,120,1,2,0,0
240,5,240,2,3,0,0
360,8,360,4,4,0,0
360,10,360,5,5,0,0
360,11,360,5,6,0,0
360,13,360,6,7,0,0
360,15,360,7,7,1,0
360,16,360,7,7,2,0
360,17,360,7,7,3,0
360,18,360,7,7,4,0
480,19,360,7,8,4,0
480,20,360,7,9,4,0
480,24,480,10,10,4,0
480,25,480,10,10,5,0
480,26,480,10,10,6,0
480,27,480,10,10,7,0
480,28,480,10,10,8,0
480,29,480,10,10,9,0
600,30,480,10,11,9,0
600,33,600,12,12,9,0
600,34,600,12,12,10,0
701,35,600,12,13,10,0
701,39,701,15,14,10,0
701,40,701,15,15,10,0
802,41,701,15,16,10,0
802,42,701,15,17,10,0
802,44,802,16,18,10,0
802,45,802,16,19,10,0
802,46,802,16,20,10,0
802,47,802,16,21,10,0
802,53,802,21,21,11,0
802,54,802,21,21,12,0
802,55,802,21,21,13,0
802,56,802,21,21,14,0
802,57,802,21,21,15,0
802,58,802,21,21,16,0
802,59,802,21,21,17,0
919,60,802,21,22,17,0
919,61,802,21,23,17,0
919,62,802,21,24,17,0
919,65,919,23,25,17,0
919,68,919,25,25,18,0
919,69,919,25,25,19,0
919,70,919,25,25,20,0
919,71,919,25,25,21,0
1040,72,919,25,26,21,0
1040,73,919,25,27,21,0
1040,74,919,25,28,21,0
1040,77,1040,27,29,21,0
1040,78,1040,27,30,21,0
1040,81,1040,29,30,22,0
1040,83,1040,30,30,23,0
1040,84,1040,30,30,24,0
1160,85,1040,30,31,24,0
1160,86,1040,30,32,24,0
1160,87,1040,30,33,24,0
1160,89,1160,31,34,24,0
1160,92,1160,33,35,24,0
1160,93,1160,33,36,24,0
1160,95,1160,34,37,24,0
1160,99,1160,37,37,25,0
1160,100,1160,37,37,26,0
1160,101,1160,37,37,27,0
1160,102,1160,37,37,28,0
1160,103,1160,37,37,29,0
1261,104,1160,37,38,29,0
1261,105,1160,37,39,29,0
1261,107,1261,38,40,29,0
1261,108,1261,38,41,29,0
1261,109,1261,38,42,29,0
1261,110,1261,38,43,29,0
1261,112,1261,39,44,29,0
1262,119,1262,45,45,29,0
1262,121,1262,46,46,29,0
1262,122,1262,46,46,30,0
1262,123,1262,46,46,31,0
1262,124,1262,46,46,32,0
1262,125,1262,46,46,33,0
1262,126,1262,46,46,34,0
1362,127,1262,46,47,34,0
1362,128,1262,46,48,34,0
1362,131,1362,48,49,34,0
1362,134,1362,50,50,34,0
1363,139,1363,54,50,35,0
1363,140,1363,54,50,36,0
1363,141,1363,54,50,37,0
1363,142,1363,54,50,38,0
1363,143,1363,54,50,39,0
1363,144,1363,54,51,39,0
1363,145,1363,54,52,39,0
1363,146,1363,54,53,39,0
1363,147,1363,54,53,40,0
1363,148,1363,54,54,40,0
1363,149,1363,54,55,40,0
1363,151,1363,55,55,41,0
1363,152,1363,55,55,42,0
1463,153,1363,55,56,42,0
1463,154,1363,55,57,42,0
1463,155,1363,55,58,42,0
1463,160,1463,59,59,42,0
1463,165,1463,63,60,42,0
1463,166,1463,63,60,43,0
1463,167,1463,63,60,44,0
1463,168,1463,63,60,45,0
1463,169,1463,63,60,46,0
1463,170,1463,63,60,47,0
1463,171,1463,63,60,48,0
1463,172,1463,63,60,49,0
1463,173,1463,63,60,50,0
1463,174,1463,63,60,51,0
1464,175,1463,63,61,51,0
1464,176,1463,63,62,51,0
1464,178,1464,64,63,51,0
1464,181,1464,66,64,51,0
1464,182,1464,66,65,51,0
1464,183,1464,66,66,51,0
1464,184,1464,66,66,52,0
1464,185,1464,66,66,53,0
1464,186,1464,66,66,54,0
1564,187,1464,66,67,54,0
1564,188,1464,66,68,54,0
1564,189,1464,66,69,54,0
1564,190,1464,66,70,54,0
1564,192,1564,67,71,54,0
1564,194,1564,68,72,54,0
1564,199,1564,72,72,55,0
1564,200,1564,72,72,56,0
1564,201,1564,72,72,57,0
1564,202,1564,72,72,58,0
1564,203,1564,72,72,59,0
1564,204,1564,72,72,60,0
1565,206,1565,73,73,60,0
1565,207,1565,73,74,60,0
1565,208,1565,73,75,60,0
1565,209,1565,73,76,60,0
1565,210,1565,73,77,60,0
1565,211,1565,73,78,60,0
1565,213,1565,74,79,60,0
1565,219,1565,79,79,61,0
1565,220,1565,79,79,62,0
1565,221,1565,79,79,63,0
1565,222,1565,79,79,64,0
1565,223,1565,79,79,65,0
1565,224,1565,79,79,66,0
1565,225,1565,79,79,67,0
1565,226,1565,79,79,68,0
1665,227,1565,79,80,68,0
1665,228,1565,79,81,68,0
1665,229,1565,79,82,68,0
1665,230,1565,79,83,68,0
1665,236,1665,84,84,68,0
1665,237,1665,84,84,69,0
1665,238,1665,84,84,70,0
1666,239,1665,84,84,71,0
1666,240,1665,84,84,72,0
1666,241,1665,84,84,73,0
