Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
100,2,99,1,1,0,0
206,3,99,1,2,0,0
206,5,206,2,3,0,0
325,8,325,4,4,0,0
325,9,325,4,5,0,0
325,13,325,7,6,0,0
325,14,325,7,7,0,0
325,15,325,7,7,1,0
425,17,425,8,8,1,0
425,22,425,12,9,1,0
425,23,425,12,10,1,0
425,24,425,12,11,1,0
425,25,425,12,12,1,0
425,27,425,13,13,1,0
425,28,425,13,14,1,0
425,30,425,14,14,2,0
425,31,425,14,14,3,0
425,32,425,14,14,4,0
425,33,425,14,14,5,0
526,34,425,14,15,5,0
526,35,425,14,16,5,0
526,36,425,14,17,5,0
526,37,425,14,18,5,0
526,38,425,14,19,5,0
526,39,425,14,20,5,0
526,40,425,14,21,5,0
526,41,425,14,21,6,0
526,42,425,14,22,6,0
526,51,526,22,23,6,0
526,53,526,23,23,7,0
526,54,526,23,23,8,0
526,55,526,23,23,9,0
526,56,526,23,23,10,0
526,57,526,23,23,11,0
526,58,526,23,23,12,0
646,59,526,23,24,12,0
646,60,526,23,25,12,0
646,61,526,23,26,12,0
646,62,526,23,27,12,0
646,63,526,23,28,12,0
646,65,646,24,29,12,0
646,66,646,24,30,12,0
646,69,646,26,31,12,0
646,72,646,28,32,12,0
646,73,646,28,33,12,0
646,80,646,34,34,12,0
646,81,646,34,34,13,0
646,82,646,34,34,14,0
646,83,646,34,34,15,0
646,84,646,34,34,16,0
646,85,646,34,34,17,0
646,86,646,34,34,18,0
646,87,646,34,34,19,0
646,88,646,34,34,20,0
766,89,646,34,35,20,0
766,96,766,40,35,21,0
766,99,766,42,36,21,0
766,101,766,43,36,22,0
766,102,766,43,37,22,0
766,104,766,44,38,22,0
766,105,766,44,39,22,0
766,106,766,44,40,22,0
766,107,766,44,41,22,0
766,109,766,45,42,22,0
766,110,766,45,43,22,0
766,111,766,45,44,22,0
766,112,766,45,45,22,0
766,113,766,45,46,22,0
766,115,766,46,46,23,0
766,116,766,46,46,24,0
766,117,766,46,46,25,0
766,118,766,46,46,26,0
766,119,766,46,46,27,0
766,120,766,46,46,28,0
766,121,766,46,46,29,0
766,122,766,46,46,30,0
766,123,766,46,46,31,0
766,124,766,46,46,32,0
766,125,766,46,46,33,0
766,126,766,46,46,34,0
766,127,766,46,46,35,0
866,128,766,46,46,36,0
866,129,766,46,47,36,0
866,130,766,46,48,36,0
866,131,766,46,49,36,0
866,132,766,46,50,36,0
866,133,766,46,51,36,0
866,134,766,46,52,36,0
866,135,766,46,53,36,0
866,139,866,49,54,36,0
866,141,866,50,54,37,0
866,143,866,51,55,37,0
866,144,866,51,56,37,0
866,151,866,57,57,37,0
866,152,866,57,57,38,0
866,153,866,57,57,39,0
866,154,866,57,57,40,0
866,155,866,57,57,41,0
866,156,866,57,57,42,0
866,157,866,57,57,43,0
866,158,866,57,57,44,0
866,159,866,57,57,45,0
866,160,866,57,57,46,0
866,161,866,57,57,47,0
866,162,866,57,57,48,0
866,163,866,57,57,49,0
866,164,866,57,57,50,0
866,165,866,57,57,51,0
866,166,866,57,57,52,0
985,167,866,57,57,53,0
985,168,866,57,58,53,0
985,169,866,57,59,53,0
985,170,866,57,60,53,0
985,171,866,57,61,53,0
985,172,866,57,62,53,0
985,174,985,58,63,53,0
985,177,985,60,63,54,0
985,178,985,60,64,54,0
985,180,985,61,65,54,0
985,182,985,62,66,54,0
985,187,985,66,66,55,0
985,188,985,66,66,56,0
985,189,985,66,66,57,0
985,190,985,66,66,58,0
985,191,985,66,66,59,0
985,192,985,66,66,60,0
985,193,985,66,66,61,0
985,194,985,66,66,62,0
985,195,985,66,66,63,0
985,196,985,66,66,64,0
1106,197,985,66,66,65,0
1106,198,985,66,67,65,0
1106,204,1106,71,68,65,0
1106,208,1106,74,69,65,0
1106,209,1106,74,70,65,0
1106,210,1106,74,71,65,0
1106,211,1106,74,72,65,0
1106,212,1106,74,73,65,0
1106,213,1106,74,74,65,0
1106,214,1106,74,75,65,0
1106,216,1106,75,75,66,0
1106,217,1106,75,75,67,0
1106,218,1106,75,75,68,0
