Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
101,1,0,0,1,0,0
209,5,209,3,2,0,0
209,6,209,3,3,0,0
309,7,209,3,4,0,0
309,8,209,3,5,0,0
309,9,209,3,6,0,0
309,10,209,3,7,0,0
309,15,309,7,7,1,0
424,16,309,7,8,1,0
424,17,309,7,9,1,0
424,18,309,7,10,1,0
424,19,309,7,11,1,0
424,20,309,7,12,1,0
424,21,309,7,13,1,0
424,29,424,14,14,1,0
424,30,424,14,14,2,0
424,31,424,14,14,3,0
424,32,424,14,14,4,0
424,33,424,14,14,5,0
424,34,424,14,14,6,0
424,35,424,14,14,7,0
424,36,424,14,14,8,0
424,37,424,14,14,9,0
424,38,424,14,14,10,0
534,39,424,14,15,10,0
534,40,424,14,16,10,0
534,41,424,14,17,10,0
534,42,424,14,18,10,0
534,48,534,19,19,10,0
534,49,534,19,19,11,0
534,50,534,19,19,12,0
639,51,534,19,20,12,0
639,52,534,19,21,12,0
639,53,534,19,22,12,0
639,54,534,19,23,12,0
639,55,534,19,24,12,0
639,56,534,19,25,12,0
639,57,534,19,26,12,0
641,66,641,27,27,12,0
641,67,641,27,27,13,0
641,68,641,27,27,14,0
641,69,641,27,27,15,0
641,70,641,27,27,16,0
641,71,641,27,27,17,0
641,72,641,27,27,18,0
641,73,641,27,27,19,0
641,74,641,27,27,20,0
749,75,641,27,28,20,0
749,76,641,27,29,20,0
749,77,641,27,30,20,0
749,79,749,28,31,20,0
749,80,749,28,32,20,0
749,82,749,29,33,20,0
750,88,750,34,34,20,0
750,89,750,34,34,21,0
750,90,750,34,34,22,0
750,91,750,34,34,23,0
750,92,750,34,34,24,0
750,93,750,34,34,25,0
750,94,750,34,34,26,0
750,95,750,34,34,27,0
750,96,750,34,34,28,0
864,97,750,34,35,28,0
864,98,750,34,36,28,0
864,99,750,34,37,28,0
864,100,750,34,38,28,0
864,101,750,34,39,28,0
864,102,750,34,40,28,0
864,110,864,41,41,28,0
864,111,864,41,41,29,0
864,112,864,41,41,30,0
864,113,864,41,41,31,0
864,114,864,41,41,32,0
864,115,864,41,41,33,0
864,116,864,41,41,34,0
864,117,864,41,41,35,0
968,118,864,41,42,35,0
968,119,864,41,43,35,0
968,120,864,41,44,35,0
968,121,864,41,44,36,0
968,122,864,41,45,36,0
968,124,968,42,46,36,0
968,130,968,47,47,36,0
968,131,968,47,47,37,0
968,132,968,47,47,38,0
1069,133,968,47,48,38,0
1069,134,968,47,49,38,0
1069,135,968,47,50,38,0
1069,136,968,47,51,38,0
1069,137,968,47,52,38,0
1069,138,968,47,53,38,0
1069,140,1069,48,54,38,0
1069,148,1069,55,55,38,0
1069,149,1069,55,55,39,0
1069,150,1069,55,55,40,0
1069,151,1069,55,55,41,0
1069,152,1069,55,55,42,0
1069,153,1069,55,55,43,0
1069,154,1069,55,55,44,0
1069,155,1069,55,55,45,0
1069,156,1069,55,55,46,0
1069,157,1069,55,55,47,0
1069,158,1069,55,55,48,0
1170,159,1069,55,56,48,0
1170,160,1069,55,57,48,0
1170,161,1069,55,58,48,0
1170,162,1069,55,59,48,0
1170,163,1069,55,60,48,0
1170,164,1069,55,61,48,0
1170,166,1170,56,62,48,0
1170,173,1170,62,62,49,0
1170,174,1170,62,62,50,0
1170,175,1170,62,62,51,0
1170,176,1170,62,62,52,0
1170,177,1170,62,62,53,0
1170,178,1170,62,62,54,0
1170,179,1170,62,62,55,0
1170,180,1170,62,62,56,0
1170,181,1170,62,62,57,0
1170,182,1170,62,62,58,0
1170,183,1170,62,62,59,0
1170,184,1170,62,62,60,0
1274,185,1170,62,63,60,0
1274,186,1170,62,64,60,0
1274,187,1170,62,65,60,0
1274,192,1274,66,66,60,0
1274,193,1274,66,66,61,0
1274,194,1274,66,66,62,0
1274,195,1274,66,66,63,0
1390,196,1274,66,67,63,0
1390,197,1274,66,68,63,0
1390,198,1274,66,69,63,0
1390,199,1274,66,70,63,0
1390,205,1390,71,71,63,0
1390,206,1390,71,71,64,0
1390,207,1390,71,71,65,0
1390,208,1390,71,71,66,0
1390,209,1390,71,71,67,0
1390,210,1390,71,71,68,0
1490,213,1490,73,71,69,0
1490,214,1490,73,71,70,0
1508,215,1490,73,72,70,0
1508,216,1490,73,73,70,0
1508,217,1490,73,74,70,0
1508,218,1490,73,75,70,0
1598,222,1598,76,76,70,0
1619,223,1598,76,77,70,0
1619,224,1598,76,78,70,0
1619,225,1598,76,79,70,0
1619,230,1619,80,80,70,0
1619,231,1619,80,81,70,0
1619,232,1619,80,82,70,0
1619,235,1619,82,82,71,0
1619,236,1619,82,82,72,0
1699,237,1619,82,83,72,0
1699,239,1699,83,84,72,0
1720,241,1699,84,85,72,0
1720,242,1699,84,86,72,0
1720,243,1699,84,87,72,0
1720,244,1699,84,88,72,0
1720,245,1699,84,89,72,0
1720,246,1699,84,90,72,0
1721,247,1699,84,91,72,0
1721,248,1699,84,92,72,0
1721,258,1721,93,93,72,0
1721,259,1721,93,93,73,0
1721,260,1721,93,93,74,0
1721,261,1721,93,93,75,0
1721,262,1721,93,93,76,0
1721,263,1721,93,93,77,0
1721,264,1721,93,93,78,0
1721,265,1721,93,93,79,0
1721,266,1721,93,93,80,0
1721,267,1721,93,93,81,0
1721,268,1721,93,93,82,0
1721,269,1721,93,93,83,0
1721,270,1721,93,93,84,0
1800,271,1721,93,94,84,0
1800,274,1800,95,95,84,0
1800,275,1800,95,95,85,0
1800,276,1800,95,95,86,0
1820,281,1820,99,95,87,0
1840,282,1820,99,96,87,0
1840,283,1820,99,97,87,0
1840,284,1820,99,98,87,0
1840,286,1840,100,99,87,0
1840,287,1840,100,100,87,0
1840,289,1840,101,101,87,0
1840,291,1840,102,102,87,0
1840,292,1840,102,102,88,0
1840,293,1840,102,102,89,0
1840,294,1840,102,102,90,0
1840,295,1840,102,102,91,0
1840,296,1840,102,102,92,0
1901,297,1840,102,103,92,0
1901,298,1840,102,104,92,0
1901,303,1901,106,105,92,0
1901,304,1901,106,106,92,0
1901,305,1901,106,106,93,0
1901,306,1901,106,106,94,0
1901,307,1901,106,106,95,0
1920,308,1901,106,107,95,0
1920,311,1920,108,108,95,0
1950,312,1920,108,109,95,0
1950,314,1950,109,110,95,0
1950,318,1950,112,111,95,0
1950,319,1950,112,112,95,0
1950,321,1950,113,113,95,0
1950,323,1950,114,114,95,0
1950,324,1950,114,114,96,0
1950,325,1950,114,114,97,0
1950,326,1950,114,114,98,0
1950,327,1950,114,114,99,0
1950,328,1950,114,114,100,0
1950,329,1950,114,114,101,0
1950,330,1950,114,114,102,0
1950,331,1950,114,114,103,0
1950,332,1950,114,114,104,0
2010,333,1950,114,115,104,0
2010,334,1950,114,116,104,0
2010,337,2010,116,117,104,0
2010,339,2010,117,117,105,0
2030,340,2010,117,117,106,0
2030,341,2010,117,118,106,0
2030,343,2030,118,119,106,0
2030,345,2030,119,120,106,0
2030,347,2030,120,120,107,0
2070,350,2070,122,121,107,0
2070,354,2070,125,122,107,0
2070,355,2070,125,123,107,0
2070,356,2070,125,124,107,0
2070,357,2070,125,125,107,0
2070,358,2070,125,125,108,0
2070,359,2070,125,125,109,0
2070,360,2070,125,125,110,0
2070,361,2070,125,125,111,0
2070,362,2070,125,125,112,0
2130,363,2070,125,126,112,0
2130,364,2070,125,127,112,0
2130,366,2130,126,128,112,0
2130,370,2130,129,129,112,0
2130,371,2130,129,130,112,0
2130,372,2130,129,131,112,0
2130,373,2130,129,132,112,0
2130,376,2130,131,133,112,0
2130,379,2130,133,134,112,0
2130,381,2130,134,134,113,0
2130,382,2130,134,134,114,0
2130,383,2130,134,134,115,0
2130,384,2130,134,134,116,0
2130,385,2130,134,134,117,0
2130,386,2130,134,134,118,0
2130,387,2130,134,134,119,0
2130,388,2130,134,134,120,0
2130,389,2130,134,134,121,0
2130,390,2130,134,134,122,0
2130,391,2130,134,134,123,0
2170,392,2130,134,135,123,0
2170,393,2130,134,136,123,0
2170,394,2130,134,137,123,0
2170,395,2130,134,138,123,0
2170,396,2130,134,139,123,0
2170,402,2170,139,139,124,0
2170,403,2170,139,139,125,0
2170,404,2170,139,139,126,0
2170,405,2170,139,139,127,0
2170,406,2170,139,139,128,0
2250,407,2170,139,140,128,0
2250,410,2250,141,141,128,0
2250,415,2250,145,142,128,0
2250,416,2250,145,143,128,0
2250,417,2250,145,144,128,0
2250,419,2250,146,145,128,0
2250,421,2250,147,146,128,0
2250,422,2250,147,147,128,0
2250,423,2250,147,148,128,0
2250,425,2250,148,148,129,0
2250,426,2250,148,148,130,0
2250,427,2250,148,148,131,0
2250,428,2250,148,148,132,0
2250,429,2250,148,148,133,0
2250,430,2250,148,148,134,0
2290,431,2250,148,149,134,0
2290,432,2250,148,150,134,0
2290,433,2250,148,151,134,0
2290,435,2290,149,152,134,0
2290,440,2290,153,153,134,0
2290,441,2290,153,153,135,0
2290,442,2290,153,153,136,0
2290,443,2290,153,153,137,0
2290,444,2290,153,153,138,0
2290,445,2290,153,153,139,0
2370,446,2290,153,154,139,0
2370,447,2290,153,155,139,0
2370,448,2290,153,156,139,0
2370,449,2290,153,157,139,0
2370,450,2290,153,158,139,0
2370,451,2290,153,159,139,0
2370,452,2290,153,160,139,0
2370,456,2370,156,161,139,0
2370,457,2370,156,162,139,0
2370,465,2370,163,162,140,0
2370,466,2370,163,163,140,0
2370,467,2370,163,163,141,0
2370,468,2370,163,163,142,0
2370,469,2370,163,163,143,0
2370,470,2370,163,163,144,0
2370,471,2370,163,163,145,0
2370,472,2370,163,163,146,0
2370,473,2370,163,163,147,0
2370,474,2370,163,163,148,0
2390,475,2370,163,164,148,0
2390,476,2370,163,165,148,0
2390,480,2390,166,166,148,0
2390,481,2390,166,167,148,0
2390,483,2390,167,167,149,0
2390,484,2390,167,167,150,0
2390,485,2390,167,167,151,0
2390,486,2390,167,167,152,0
2390,487,2390,167,167,153,0
2490,495,2490,174,168,153,0
2490,496,2490,174,169,153,0
2490,498,2490,175,170,153,0
2490,502,2490,178,171,153,0
2490,503,2490,178,172,153,0
2490,504,2490,178,173,153,0
2490,505,2490,178,174,153,0
2490,507,2490,179,175,153,0
2490,508,2490,179,176,153,0
2490,509,2490,179,177,153,0
2490,510,2490,179,178,153,0
2490,511,2490,179,179,153,0
2490,512,2490,179,180,153,0
2490,514,2490,180,180,154,0
2492,515,2490,180,180,155,0
2492,516,2490,180,180,156,0
2492,517,2490,180,180,157,0
2492,518,2490,180,180,158,0
2492,519,2490,180,180,159,0
2492,520,2490,180,180,160,0
2492,521,2490,180,180,161,0
2492,522,2490,180,180,162,0
2492,523,2490,180,180,163,0
2492,524,2490,180,180,164,0
2508,525,2490,180,181,164,0
2508,526,2490,180,182,164,0
2508,527,2490,180,183,164,0
2508,530,2508,182,184,164,0
2508,533,2508,184,184,165,0
2508,534,2508,184,184,166,0
2508,535,2508,184,184,167,0
2508,536,2508,184,184,168,0
2508,537,2508,184,184,169,0
2590,538,2508,184,185,169,0
2590,539,2508,184,186,169,0
2590,540,2508,184,187,169,0
2590,541,2508,184,188,169,0
2590,542,2508,184,189,169,0
2590,543,2508,184,190,169,0
2590,545,2590,185,191,169,0
2590,546,2590,185,192,169,0
2590,547,2590,185,193,169,0
2590,548,2590,185,194,169,0
2590,550,2590,186,195,169,0
2590,553,2590,188,196,169,0
2592,563,2592,197,197,169,0
2592,564,2592,197,197,170,0
2592,565,2592,197,197,171,0
2592,566,2592,197,197,172,0
2592,567,2592,197,197,173,0
2592,568,2592,197,197,174,0
2592,569,2592,197,197,175,0
2592,570,2592,197,197,176,0
2592,571,2592,197,197,177,0
2592,572,2592,197,197,178,0
2592,573,2592,197,197,179,0
2592,574,2592,197,197,180,0
2592,575,2592,197,197,181,0
2592,576,2592,197,197,182,0
2592,577,2592,197,197,183,0
2592,578,2592,197,197,184,0
2611,580,2610,198,198,184,0
2611,581,2610,198,199,184,0
2611,584,2611,200,200,184,0
2611,585,2611,200,200,185,0
2611,586,2611,200,200,186,0
2710,587,2611,200,201,186,0
2710,588,2611,200,202,186,0
2710,589,2611,200,203,186,0
2710,590,2611,200,204,186,0
2710,591,2611,200,205,186,0
2710,592,2611,200,206,186,0
2710,593,2611,200,207,186,0
2710,594,2611,200,208,186,0
2710,595,2611,200,209,186,0
2710,599,2710,203,210,186,0
2710,601,2710,204,211,186,0
2710,607,2710,209,212,186,0
2710,612,2710,213,213,186,0
2710,613,2710,213,213,187,0
2710,614,2710,213,213,188,0
2710,615,2710,213,213,189,0
2710,616,2710,213,213,190,0
2710,617,2710,213,213,191,0
2710,618,2710,213,213,192,0
2710,619,2710,213,213,193,0
2710,620,2710,213,213,194,0
2710,621,2710,213,213,195,0
2730,622,2710,213,214,195,0
2730,623,2710,213,215,195,0
2730,625,2730,214,216,195,0
2730,629,2730,217,217,195,0
2730,630,2730,217,217,196,0
2730,631,2730,217,217,197,0
2830,633,2830,218,218,197,0
2830,634,2830,218,219,197,0
2830,635,2830,218,220,197,0
2830,636,2830,218,221,197,0
2830,638,2830,219,222,197,0
2830,641,2830,221,223,197,0
2830,642,2830,221,224,197,0
2830,644,2830,222,225,197,0
2830,645,2830,222,226,197,0
2830,647,2830,223,227,197,0
2830,648,2830,223,228,197,0
2830,650,2830,224,229,197,0
2830,651,2830,224,230,197,0
2830,652,2830,224,231,197,0
2830,653,2830,224,232,197,0
2830,654,2830,224,233,197,0
2830,655,2830,224,234,197,0
2830,656,2830,224,235,197,0
2830,657,2830,224,236,197,0
2830,658,2830,224,237,197,0
2830,660,2830,225,237,198,0
2830,663,2830,227,237,199,0
2830,664,2830,227,237,200,0
2830,665,2830,227,238,200,0
2830,677,2830,238,238,201,0
2830,678,2830,238,238,202,0
2830,679,2830,238,238,203,0
2830,680,2830,238,238,204,0
2830,681,2830,238,238,205,0
2830,682,2830,238,238,206,0
2830,683,2830,238,238,207,0
2830,684,2830,238,238,208,0
2830,685,2830,238,238,209,0
2830,686,2830,238,238,210,0
2830,687,2830,238,238,211,0
2830,688,2830,238,238,212,0
2830,689,2830,238,238,213,0
2950,690,2830,238,239,213,0
2950,691,2830,238,240,213,0
2950,692,2830,238,241,213,0
2950,693,2830,238,242,213,0
2950,694,2830,238,243,213,0
2950,695,2830,238,244,213,0
2950,696,2830,238,245,213,0
2950,698,2950,239,246,213,0
2950,699,2950,239,247,213,0
2950,700,2950,239,248,213,0
2950,701,2950,239,249,213,0
2950,702,2950,239,250,213,0
