Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
110,2,110,1,1,0,0
211,5,211,3,2,0,0
211,6,211,3,3,0,0
330,9,330,5,4,0,0
330,10,330,5,5,0,0
330,11,330,5,6,0,0
330,13,330,6,6,1,0
330,14,330,6,6,2,0
330,15,330,6,6,3,0
450,16,330,6,7,3,0
450,18,450,7,8,3,0
450,19,450,7,9,3,0
450,23,450,10,10,3,0
450,24,450,10,10,4,0
450,25,450,10,10,5,0
450,26,450,10,10,6,0
450,27,450,10,10,7,0
550,28,450,10,11,7,0
550,29,450,10,12,7,0
550,33,550,13,13,7,0
550,34,550,13,14,7,0
550,36,550,14,14,8,0
550,37,550,14,14,9,0
660,42,660,18,15,9,0
660,43,660,18,16,9,0
660,45,660,19,17,9,0
660,47,660,20,18,9,0
660,48,660,20,19,9,0
660,49,660,20,20,9,0
660,50,660,20,20,10,0
660,51,660,20,20,11,0
660,52,660,20,20,12,0
761,53,660,20,21,12,0
761,54,660,20,22,12,0
761,55,660,20,23,12,0
761,56,660,20,24,12,0
761,57,660,20,25,12,0
761,58,660,20,26,12,0
761,59,660,20,27,12,0
761,66,761,26,28,12,0
762,69,762,28,28,13,0
762,70,762,28,28,14,0
762,71,762,28,28,15,0
762,72,762,28,28,16,0
762,73,762,28,28,17,0
762,74,762,28,28,18,0
862,75,762,28,29,18,0
862,76,762,28,30,18,0
863,83,862,34,31,18,0
863,88,863,38,32,18,0
863,89,863,38,33,18,0
863,91,863,39,34,18,0
863,92,863,39,35,18,0
863,93,863,39,36,18,0
863,94,863,39,37,18,0
863,95,863,39,38,18,0
863,96,863,39,39,18,0
863,97,863,39,39,19,0
863,98,863,39,39,20,0
863,99,863,39,39,21,0
863,100,863,39,39,22,0
863,101,863,39,39,23,0
863,102,863,39,39,24,0
863,103,863,39,39,25,0
863,104,863,39,39,26,0
981,105,863,39,40,26,0
981,106,863,39,41,26,0
981,107,863,39,42,26,0
981,108,863,39,43,26,0
981,111,981,41,44,26,0
981,113,981,42,45,26,0
981,114,981,42,46,26,0
981,115,981,42,47,26,0
981,117,981,43,48,26,0
981,118,981,43,49,26,0
981,126,981,50,50,26,0
981,127,981,50,50,27,0
981,128,981,50,50,28,0
981,129,981,50,50,29,0
981,130,981,50,50,30,0
981,131,981,50,50,31,0
981,132,981,50,50,32,0
981,133,981,50,50,33,0
981,134,981,50,50,34,0
981,135,981,50,50,35,0
1100,140,1100,54,51,35,0
1100,142,1100,55,52,35,0
1100,144,1100,56,53,35,0
1101,147,1100,58,54,35,0
1101,148,1100,58,54,36,0
1101,149,1100,58,54,37,0
1101,152,1101,60,54,38,0
1101,153,1101,60,55,38,0
1101,154,1101,60,56,38,0
1101,155,1101,60,56,39,0
1101,156,1101,60,56,40,0
1101,157,1101,60,56,41,0
1101,158,1101,60,56,42,0
1101,161,1101,62,57,42,0
1101,163,1101,63,58,42,0
1101,164,1101,63,58,43,0
1101,165,1101,63,59,43,0
1101,166,1101,63,59,44,0
1101,167,1101,63,59,45,0
1101,168,1101,63,60,45,0
1101,169,1101,63,61,45,0
1101,170,1101,63,61,46,0
1101,171,1101,63,62,46,0
1101,172,1101,63,62,47,0
1101,173,1101,63,63,47,0
1101,174,1101,63,63,48,0
1101,175,1101,63,63,49,0
1101,176,1101,63,63,50,0
1101,177,1101,63,63,51,0
1101,178,1101,63,63,52,0
1201,179,1101,63,64,52,0
1201,184,1201,67,65,52,0
1201,187,1201,69,66,52,0
1201,189,1201,70,66,53,0
1201,190,1201,70,66,54,0
1201,191,1201,70,66,55,0
1201,192,1201,70,66,56,0
1201,193,1201,70,66,57,0
1201,194,1201,70,66,58,0
1220,195,1201,70,67,58,0
1220,196,1201,70,68,58,0
1220,197,1201,70,69,58,0
1220,198,1201,70,70,58,0
1220,199,1201,70,71,58,0
1220,201,1220,71,72,58,0
1221,203,1220,72,73,58,0
1221,206,1221,74,74,58,0
1221,207,1221,74,75,58,0
1221,209,1221,75,75,59,0
1221,210,1221,75,75,60,0
1221,211,1221,75,75,61,0
1221,212,1221,75,75,62,0
1221,213,1221,75,75,63,0
1221,214,1221,75,75,64,0
1221,215,1221,75,75,65,0
1221,216,1221,75,75,66,0
1221,217,1221,75,75,67,0
1301,218,1221,75,76,67,0
1301,221,1301,77,77,67,0
1301,223,1301,78,78,67,0
1301,224,1301,78,78,68,0
1301,225,1301,78,78,69,0
1301,226,1301,78,78,70,0
1321,227,1301,78,79,70,0
