Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
101,1,0,0,1,0,0
209,5,209,3,2,0,0
209,6,209,3,3,0,0
310,7,209,3,4,0,0
310,8,209,3,5,0,0
310,10,310,4,6,0,0
310,13,310,6,7,0,0
310,14,310,6,7,1,0
429,16,310,7,7,2,0
429,17,310,7,8,2,0
429,18,310,7,9,2,0
429,19,310,7,10,2,0
429,22,429,9,11,2,0
429,23,429,9,11,3,0
429,26,429,11,11,4,0
429,27,429,11,11,5,0
429,28,429,11,11,6,0
429,29,429,11,11,7,0
429,30,429,11,11,8,0
429,31,429,11,11,9,0
549,32,429,11,12,9,0
549,33,429,11,13,9,0
549,34,429,11,14,9,0
549,35,429,11,15,9,0
549,41,549,16,16,9,0
549,42,549,16,16,10,0
549,43,549,16,16,11,0
649,49,649,21,17,11,0
649,51,649,22,18,11,0
649,52,649,22,19,11,0
649,54,649,23,20,11,0
649,55,649,23,21,11,0
649,56,649,23,22,11,0
649,57,649,23,23,11,0
649,58,649,23,24,11,0
649,60,649,24,24,12,0
649,61,649,24,24,13,0
649,62,649,24,24,14,0
649,63,649,24,24,15,0
649,64,649,24,24,16,0
769,65,649,24,25,16,0
769,66,649,24,26,16,0
769,67,649,24,27,16,0
769,68,649,24,28,16,0
769,69,649,24,29,16,0
769,70,649,24,30,16,0
769,72,769,25,31,16,0
769,73,769,25,32,16,0
769,76,769,27,33,16,0
769,78,769,28,34,16,0
769,82,769,31,35,16,0
769,87,769,35,35,17,0
769,88,769,35,35,18,0
769,89,769,35,35,19,0
769,90,769,35,35,20,0
769,91,769,35,35,21,0
769,92,769,35,35,22,0
769,93,769,35,35,23,0
769,94,769,35,35,24,0
769,95,769,35,35,25,0
769,96,769,35,35,26,0
769,97,769,35,35,27,0
769,98,769,35,35,28,0
890,99,769,35,36,28,0
890,100,769,35,37,28,0
890,105,890,39,38,28,0
890,110,890,43,39,28,0
890,111,890,43,40,28,0
890,112,890,43,41,28,0
890,113,890,43,42,28,0
890,114,890,43,42,29,0
890,115,890,43,42,30,0
890,116,890,43,43,30,0
890,117,890,43,43,31,0
890,118,890,43,43,32,0
890,119,890,43,43,33,0
890,120,890,43,43,34,0
890,121,890,43,43,35,0
1010,122,890,43,44,35,0
1010,123,890,43,45,35,0
1010,124,890,43,46,35,0
1010,125,890,43,47,35,0
1010,126,890,43,48,35,0
1010,127,890,43,49,35,0
1010,128,890,43,50,35,0
1010,130,1010,44,51,35,0
1010,131,1010,44,52,35,0
1010,136,1010,48,53,35,0
1010,138,1010,49,53,36,0
1013,140,1013,50,54,36,0
1013,142,1013,51,55,36,0
1013,147,1013,55,55,37,0
1013,148,1013,55,55,38,0
1013,149,1013,55,55,39,0
1013,150,1013,55,55,40,0
1013,151,1013,55,55,41,0
1013,152,1013,55,55,42,0
1013,153,1013,55,55,43,0
1013,154,1013,55,55,44,0
1013,155,1013,55,55,45,0
1130,163,1130,62,56,45,0
1130,165,1130,63,56,46,0
1130,167,1130,64,57,46,0
1130,168,1130,64,58,46,0
1130,169,1130,64,59,46,0
1130,170,1130,64,60,46,0
1130,171,1130,64,61,46,0
1130,172,1130,64,61,47,0
1130,173,1130,64,62,47,0
1130,174,1130,64,63,47,0
1130,176,1130,65,64,47,0
1130,177,1130,65,65,47,0
1130,178,1130,65,65,48,0
1130,179,1130,65,66,48,0
1130,181,1130,66,66,49,0
1130,182,1130,66,66,50,0
1130,183,1130,66,66,51,0
1130,184,1130,66,66,52,0
1130,185,1130,66,66,53,0
1130,186,1130,66,66,54,0
1130,187,1130,66,66,55,0
1130,188,1130,66,66,56,0
1248,189,1130,66,67,56,0
1248,190,1130,66,68,56,0
1248,191,1130,66,69,56,0
1248,192,1130,66,69,57,0
1248,193,1130,66,69,58,0
1248,194,1130,66,70,58,0
1248,195,1130,66,71,58,0
1248,196,1130,66,72,58,0
1248,197,1130,66,73,58,0
1248,198,1130,66,74,58,0
1248,199,1130,66,75,58,0
1248,203,1248,69,76,58,0
1248,204,1248,69,77,58,0
1248,205,1248,69,78,58,0
1248,213,1248,76,79,58,0
1248,214,1248,76,80,58,0
1248,215,1248,76,81,58,0
1248,221,1248,81,81,59,0
1248,222,1248,81,81,60,0
1248,223,1248,81,81,61,0
1248,224,1248,81,81,62,0
1248,225,1248,81,81,63,0
1248,226,1248,81,81,64,0
1248,227,1248,81,81,65,0
1248,228,1248,81,81,66,0
1248,229,1248,81,81,67,0
1248,230,1248,81,81,68,0
1248,231,1248,81,81,69,0
1248,232,1248,81,81,70,0
1248,233,1248,81,81,71,0
1248,234,1248,81,81,72,0
1370,243,1370,89,82,72,0
1370,246,1370,91,82,73,0
1370,248,1370,92,83,73,0
1370,250,1370,93,84,73,0
1370,252,1370,94,85,73,0
1370,253,1370,94,86,73,0
1370,257,1370,97,87,73,0
1370,258,1370,97,88,73,0
1370,259,1370,97,89,73,0
1370,260,1370,97,90,73,0
1370,261,1370,97,91,73,0
1370,262,1370,97,92,73,0
1370,263,1370,97,93,73,0
1370,264,1370,97,94,73,0
1370,265,1370,97,95,73,0
1370,266,1370,97,96,73,0
1370,267,1370,97,97,73,0
1370,268,1370,97,98,73,0
1370,270,1370,98,98,74,0
1370,271,1370,98,98,75,0
1370,272,1370,98,98,76,0
1370,273,1370,98,98,77,0
1370,274,1370,98,98,78,0
1370,275,1370,98,98,79,0
1370,276,1370,98,98,80,0
1370,277,1370,98,98,81,0
1370,278,1370,98,98,82,0
1370,279,1370,98,98,83,0
1370,280,1370,98,98,84,0
1370,281,1370,98,98,85,0
1370,282,1370,98,98,86,0
1370,283,1370,98,98,87,0
1370,284,1370,98,98,88,0
1370,285,1370,98,98,89,0
1490,286,1370,98,99,89,0
1490,287,1370,98,100,89,0
1490,288,1370,98,101,89,0
1490,289,1370,98,102,89,0
1490,290,1370,98,103,89,0
1490,291,1370,98,104,89,0
1490,292,1370,98,105,89,0
1490,293,1370,98,106,89,0
1490,296,1490,100,107,89,0
1490,297,1490,100,108,89,0
1490,298,1490,100,109,89,0
1490,300,1490,101,110,89,0
1490,302,1490,102,110,90,0
1490,307,1490,106,111,90,0
1490,309,1490,107,111,91,0
1490,312,1490,109,112,91,0
1490,313,1490,109,112,92,0
1490,314,1490,109,113,92,0
1490,317,1490,111,114,92,0
1490,318,1490,111,114,93,0
1490,320,1490,112,114,94,0
1490,323,1490,114,114,95,0
1490,324,1490,114,114,96,0
1490,325,1490,114,114,97,0
1490,326,1490,114,114,98,0
1490,327,1490,114,114,99,0
1490,328,1490,114,114,100,0
1490,329,1490,114,114,101,0
1490,330,1490,114,114,102,0
1490,331,1490,114,114,103,0
1490,332,1490,114,114,104,0
1490,333,1490,114,114,105,0
1490,334,1490,114,114,106,0
1490,335,1490,114,114,107,0
1490,336,1490,114,114,108,0
1490,337,1490,114,114,109,0
1490,338,1490,114,114,110,0
1610,339,1490,114,115,110,0
1610,340,1490,114,116,110,0
1610,341,1490,114,117,110,0
1610,342,1490,114,118,110,0
1610,343,1490,114,119,110,0
1610,346,1610,116,120,110,0
1610,349,1610,118,121,110,0
1610,351,1610,119,122,110,0
1610,353,1610,120,123,110,0
1610,354,1610,120,124,110,0
1610,355,1610,120,125,110,0
1610,356,1610,120,126,110,0
1610,364,1610,127,127,110,0
1610,365,1610,127,127,111,0
1610,366,1610,127,127,112,0
1610,367,1610,127,127,113,0
1610,368,1610,127,127,114,0
1610,369,1610,127,127,115,0
1610,370,1610,127,127,116,0
1610,371,1610,127,127,117,0
1610,372,1610,127,127,118,0
1610,373,1610,127,127,119,0
1610,374,1610,127,127,120,0
1610,375,1610,127,127,121,0
1610,376,1610,127,127,122,0
1610,377,1610,127,127,123,0
1610,378,1610,127,127,124,0
1730,379,1610,127,128,124,0
1730,386,1730,133,129,124,0
1730,387,1730,133,130,124,0
1730,388,1730,133,130,125,0
1730,389,1730,133,131,125,0
1730,391,1730,134,132,125,0
1730,393,1730,135,133,125,0
1730,397,1730,138,134,125,0
1730,398,1730,138,135,125,0
1730,399,1730,138,136,125,0
1730,400,1730,138,137,125,0
1730,401,1730,138,138,125,0
1730,403,1730,139,138,126,0
1730,404,1730,139,139,126,0
1730,405,1730,139,139,127,0
1730,406,1730,139,139,128,0
1730,407,1730,139,139,129,0
1730,408,1730,139,139,130,0
1730,409,1730,139,139,131,0
1730,410,1730,139,139,132,0
1730,411,1730,139,139,133,0
1730,412,1730,139,139,134,0
1730,413,1730,139,139,135,0
1730,414,1730,139,139,136,0
1849,415,1730,139,140,136,0
1849,416,1730,139,141,136,0
1849,417,1730,139,141,137,0
1849,418,1730,139,142,137,0
1849,420,1849,140,143,137,0
1849,422,1849,141,144,137,0
1849,423,1849,141,145,137,0
1849,424,1849,141,146,137,0
1849,425,1849,141,147,137,0
1849,426,1849,141,148,137,0
1849,427,1849,141,149,137,0
1849,428,1849,141,150,137,0
1849,429,1849,141,151,137,0
1849,436,1849,147,152,137,0
1849,438,1849,148,153,137,0
1849,439,1849,148,153,138,0
1849,440,1849,148,154,138,0
1849,443,1849,150,155,138,0
1849,448,1849,154,155,139,0
1849,450,1849,155,155,140,0
1849,451,1849,155,155,141,0
1849,452,1849,155,155,142,0
1849,453,1849,155,155,143,0
1849,454,1849,155,155,144,0
1849,455,1849,155,155,145,0
1849,456,1849,155,155,146,0
1849,457,1849,155,155,147,0
1849,458,1849,155,155,148,0
1849,459,1849,155,155,149,0
1849,460,1849,155,155,150,0
1849,461,1849,155,155,151,0
1849,462,1849,155,155,152,0
1849,463,1849,155,155,153,0
1849,464,1849,155,155,154,0
1849,465,1849,155,155,155,0
1849,466,1849,155,155,156,0
1970,470,1970,158,156,156,0
1970,474,1970,161,157,156,0
1970,479,1970,165,158,156,0
1970,480,1970,165,159,156,0
1970,482,1970,166,160,156,0
1970,485,1970,168,161,156,0
1970,486,1970,168,162,156,0
1970,487,1970,168,163,156,0
1970,488,1970,168,164,156,0
1970,489,1970,168,165,156,0
1970,490,1970,168,166,156,0
1970,491,1970,168,167,156,0
1970,492,1970,168,168,156,0
1970,493,1970,168,168,157,0
1970,494,1970,168,168,158,0
1970,495,1970,168,168,159,0
1970,496,1970,168,168,160,0
1970,497,1970,168,168,161,0
1970,498,1970,168,168,162,0
2089,499,1970,168,169,162,0
2089,500,1970,168,170,162,0
2089,501,1970,168,171,162,0
2089,502,1970,168,172,162,0
2089,503,1970,168,172,163,0
2089,504,1970,168,173,163,0
2089,505,1970,168,174,163,0
2089,508,2089,170,174,164,0
2089,510,2089,171,175,164,0
2089,511,2089,171,176,164,0
2089,512,2089,171,177,164,0
2089,515,2089,173,177,165,0
2089,516,2089,173,177,166,0
2089,519,2089,175,177,167,0
2089,520,2089,175,177,168,0
2089,522,2089,176,178,168,0
2089,523,2089,176,178,169,0
2089,524,2089,176,179,169,0
2089,525,2089,176,179,170,0
2089,526,2089,176,179,171,0
2089,527,2089,176,180,171,0
2089,528,2089,176,181,171,0
2089,530,2089,177,182,171,0
2089,532,2089,178,183,171,0
2089,534,2089,179,183,172,0
2089,535,2089,179,184,172,0
2089,536,2089,179,184,173,0
2089,537,2089,179,185,173,0
2089,541,2089,182,185,174,0
2089,542,2089,182,185,175,0
2089,544,2089,183,185,176,0
2089,547,2089,185,185,177,0
2089,548,2089,185,185,178,0
2089,549,2089,185,185,179,0
2089,550,2089,185,185,180,0
2190,551,2089,185,186,180,0
2190,555,2190,188,187,180,0
2190,558,2190,190,188,180,0
2190,559,2190,190,189,180,0
2190,562,2190,192,190,180,0
2190,563,2190,192,191,180,0
2190,566,2190,194,192,180,0
2190,568,2190,195,193,180,0
2190,569,2190,195,194,180,0
2190,571,2190,196,194,181,0
2190,573,2190,197,194,182,0
2190,574,2190,197,194,183,0
2190,575,2190,197,194,184,0
2190,576,2190,197,194,185,0
2190,578,2190,198,195,185,0
2190,580,2190,199,195,186,0
2190,582,2190,200,196,186,0
2190,583,2190,200,197,186,0
2190,584,2190,200,198,186,0
2190,585,2190,200,199,186,0
2190,586,2190,200,199,187,0
2190,587,2190,200,200,187,0
2190,588,2190,200,200,188,0
2190,589,2190,200,200,189,0
2190,590,2190,200,200,190,0
2190,591,2190,200,200,191,0
2190,592,2190,200,200,192,0
2190,593,2190,200,200,193,0
2190,594,2190,200,200,194,0
2190,595,2190,200,200,195,0
2190,596,2190,200,200,196,0
2190,597,2190,200,200,197,0
2190,598,2190,200,200,198,0
2190,599,2190,200,200,199,0
2310,600,2190,200,201,199,0
2310,606,2310,205,202,199,0
2310,610,2310,208,203,199,0
2310,611,2310,208,204,199,0
2310,612,2310,208,205,199,0
2310,615,2310,210,206,199,0
2310,616,2310,210,207,199,0
2310,618,2310,211,207,200,0
2310,619,2310,211,208,200,0
2310,621,2310,212,208,201,0
2310,622,2310,212,209,201,0
2310,623,2310,212,210,201,0
2310,624,2310,212,211,201,0
2310,626,2310,213,212,201,0
2310,628,2310,214,213,201,0
2310,630,2310,215,214,201,0
2310,632,2310,216,214,202,0
2310,635,2310,218,215,202,0
2310,637,2310,219,216,202,0
2310,638,2310,219,217,202,0
2310,639,2310,219,217,203,0
2310,640,2310,219,218,203,0
2310,641,2310,219,219,203,0
2310,642,2310,219,219,204,0
2310,643,2310,219,219,205,0
2310,644,2310,219,219,206,0
2310,645,2310,219,219,207,0
2310,646,2310,219,219,208,0
2310,647,2310,219,219,209,0
2310,648,2310,219,219,210,0
2310,649,2310,219,219,211,0
2310,650,2310,219,219,212,0
2310,651,2310,219,219,213,0
2310,652,2310,219,219,214,0
2310,653,2310,219,219,215,0
2310,654,2310,219,219,216,0
2310,655,2310,219,219,217,0
2310,656,2310,219,219,218,0
2310,657,2310,219,219,219,0
2310,658,2310,219,219,220,0
2310,659,2310,219,219,221,0
2310,660,2310,219,219,222,0
2310,661,2310,219,219,223,0
2430,662,2310,219,220,223,0
2430,663,2310,219,221,223,0
2430,664,2310,219,222,223,0
2430,665,2310,219,223,223,0
2430,666,2310,219,224,223,0
2430,667,2310,219,225,223,0
2430,668,2310,219,226,223,0
2430,670,2430,220,226,224,0
2430,671,2430,220,227,224,0
2430,672,2430,220,227,225,0
2430,673,2430,220,228,225,0
2430,676,2430,222,229,225,0
2430,677,2430,222,230,225,0
2430,679,2430,223,231,225,0
2430,680,2430,223,232,225,0
2430,686,2430,228,232,226,0
2430,688,2430,229,233,226,0
2430,689,2430,229,234,226,0
2430,692,2430,231,235,226,0
2430,695,2430,233,236,226,0
