Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
119,2,119,1,1,0,0
240,4,119,2,2,0,0
240,5,119,2,3,0,0
360,8,240,4,4,0,0
360,11,360,6,5,0,0
360,14,360,8,6,0,0
479,16,360,9,7,0,0
479,17,360,9,8,0,0
479,19,479,10,9,0,0
479,21,479,11,10,0,0
479,25,479,14,11,0,0
580,27,479,15,12,0,0
580,28,479,15,13,0,0
580,29,479,15,14,0,0
580,30,479,15,15,0,0
580,31,479,15,16,0,0
580,35,580,18,17,0,0
580,38,580,20,18,0,0
700,44,580,25,19,0,0
700,45,580,25,20,0,0
700,47,700,26,21,0,0
700,48,700,26,22,0,0
700,51,700,28,23,0,0
700,52,700,28,24,0,0
700,53,700,28,25,0,0
700,54,700,28,26,0,0
700,55,700,28,27,0,0
700,58,700,30,28,0,0
700,66,700,37,29,0,0
700,67,700,37,30,0,0
818,68,700,37,31,0,0
818,71,818,39,32,0,0
818,73,818,40,33,0,0
818,74,818,40,34,0,0
818,75,818,40,35,0,0
818,76,818,40,36,0,0
818,77,818,40,37,0,0
818,81,818,43,38,0,0
818,82,818,43,39,0,0
818,83,818,43,40,0,0
818,84,818,43,41,0,0
818,91,818,49,42,0,0
818,96,818,53,43,0,0
940,97,818,53,44,0,0
940,98,818,53,45,0,0
940,99,818,53,46,0,0
940,100,818,53,47,0,0
940,101,818,53,48,0,0
940,102,818,53,49,0,0
940,103,818,53,50,0,0
940,104,818,53,51,0,0
940,105,818,53,52,0,0
940,106,818,53,53,0,0
940,108,940,54,54,0,0
940,109,940,54,55,0,0
940,117,940,61,56,0,0
940,126,940,69,57,0,0
1060,127,940,69,58,0,0
1060,128,940,69,59,0,0
1060,129,940,69,60,0,0
1060,130,940,69,61,0,0
1060,131,940,69,62,0,0
1060,132,940,69,63,0,0
1060,133,940,69,64,0,0
1060,134,940,69,65,0,0
1060,135,940,69,66,0,0
1060,139,1060,72,67,0,0
1060,141,1060,73,68,0,0
1060,144,1060,75,69,0,0
1060,146,1060,76,70,0,0
1060,147,1060,76,71,0,0
1060,150,1060,78,72,0,0
1060,154,1060,81,73,0,0
1060,157,1060,83,74,0,0
1060,161,1060,86,75,0,0
1160,162,1060,86,76,0,0
1160,163,1060,86,77,0,0
1160,165,1160,87,78,0,0
1160,166,1160,87,79,0,0
1160,167,1160,87,80,0,0
1160,168,1160,87,81,0,0
1160,169,1160,87,82,0,0
1160,170,1160,87,83,0,0
1160,171,1160,87,84,0,0
1160,172,1160,87,85,0,0
1160,174,1160,88,86,0,0
1160,176,1160,89,87,0,0
1160,180,1160,92,88,0,0
1160,181,1160,92,89,0,0
1160,187,1160,97,90,0,0
1160,192,1160,101,91,0,0
1160,195,1160,103,92,0,0
1160,196,1160,103,93,0,0
1280,197,1160,103,94,0,0
1280,198,1160,103,95,0,0
1280,199,1160,103,96,0,0
1280,200,1160,103,97,0,0
1280,201,1160,103,98,0,0
1280,202,1160,103,99,0,0
1280,203,1160,103,100,0,0
1280,204,1160,103,101,0,0
1280,207,1280,105,102,0,0
1280,208,1280,105,103,0,0
1280,213,1280,109,104,0,0
1280,214,1280,109,105,0,0
1280,215,1280,109,106,0,0
1280,217,1280,110,107,0,0
1280,219,1280,111,108,0,0
1280,221,1280,112,109,0,0
1280,229,1280,119,110,0,0
1280,235,1280,124,111,0,0
1280,237,1280,125,112,0,0
1400,238,1280,125,113,0,0
1400,239,1280,125,114,0,0
1400,240,1280,125,115,0,0
1400,241,1280,125,116,0,0
1400,242,1280,125,117,0,0
1400,243,1280,125,118,0,0
1400,244,1280,125,119,0,0
1400,245,1280,125,120,0,0
1400,246,1280,125,121,0,0
1400,247,1280,125,122,0,0
1400,248,1280,125,123,0,0
1400,249,1280,125,124,0,0
1400,250,1280,125,125,0,0
1400,255,1400,129,126,0,0
1400,257,1400,130,127,0,0
1400,258,1400,130,128,0,0
1400,259,1400,130,129,0,0
1400,263,1400,133,130,0,0
1400,270,1400,139,131,0,0
1400,275,1400,143,132,0,0
1400,283,1400,150,133,0,0
1400,285,1400,151,134,0,0
1519,286,1400,151,135,0,0
1519,287,1400,151,136,0,0
1519,288,1400,151,137,0,0
1519,289,1400,151,138,0,0
1519,290,1400,151,139,0,0
1519,291,1400,151,140,0,0
1519,292,1400,151,141,0,0
1519,293,1400,151,142,0,0
1519,294,1400,151,143,0,0
1519,296,1519,152,144,0,0
1519,299,1519,154,145,0,0
1519,300,1519,154,146,0,0
1519,302,1519,155,147,0,0
1519,304,1519,156,148,0,0
1519,305,1519,156,149,0,0
1519,309,1519,159,150,0,0
1519,310,1519,159,151,0,0
1519,311,1519,159,152,0,0
1519,312,1519,159,153,0,0
1519,313,1519,159,154,0,0
1519,315,1519,160,155,0,0
1519,316,1519,160,156,0,0
1519,325,1519,168,157,0,0
1519,337,1519,179,158,0,0
1519,338,1519,179,159,0,0
1519,339,1519,179,160,0,0
1619,340,1519,179,161,0,0
1619,341,1519,179,162,0,0
1619,343,1619,180,163,0,0
1619,346,1619,182,164,0,0
1619,347,1619,182,165,0,0
1619,348,1619,182,166,0,0
1619,350,1619,183,167,0,0
1619,351,1619,183,168,0,0
1619,353,1619,184,169,0,0
1619,356,1619,186,170,0,0
1619,357,1619,186,171,0,0
1619,358,1619,186,172,0,0
1619,359,1619,186,173,0,0
1619,360,1619,186,174,0,0
1619,361,1619,186,175,0,0
1619,362,1619,186,176,0,0
1619,364,1619,187,177,0,0
1619,365,1619,187,178,0,0
1619,366,1619,187,179,0,0
1619,367,1619,187,180,0,0
1619,368,1619,187,181,0,0
1619,369,1619,187,182,0,0
1619,372,1619,189,183,0,0
1619,382,1619,198,184,0,0
1619,390,1619,205,185,0,0
1619,391,1619,205,186,0,0
1619,392,1619,205,187,0,0
1619,393,1619,205,188,0,0
1619,394,1619,205,189,0,0
1619,395,1619,205,190,0,0
1619,396,1619,205,191,0,0
1740,397,1619,205,192,0,0
1740,398,1619,205,193,0,0
1740,399,1619,205,194,0,0
1740,400,1619,205,195,0,0
1740,401,1619,205,196,0,0
1740,402,1619,205,197,0,0
1740,403,1619,205,198,0,0
1740,404,1619,205,199,0,0
1740,406,1740,206,200,0,0
1740,411,1740,210,201,0,0
1740,412,1740,210,202,0,0
1740,413,1740,210,203,0,0
1740,414,1740,210,204,0,0
1740,415,1740,210,205,0,0
1740,417,1740,211,206,0,0
1740,418,1740,211,207,0,0
1740,421,1740,213,208,0,0
1740,423,1740,214,209,0,0
1740,424,1740,214,210,0,0
1740,427,1740,216,211,0,0
1740,442,1740,230,212,0,0
1740,443,1740,230,213,0,0
1860,444,1740,230,214,0,0
1860,445,1740,230,215,0,0
1860,448,1860,232,216,0,0
1860,453,1860,236,217,0,0
1860,455,1860,237,218,0,0
1860,456,1860,237,219,0,0
1860,458,1860,238,220,0,0
