Communication timer, comunication counter, latest time of propagation, number of nodes spread, number of positive ack, number of negative ack, number of requests
101,1,0,0,1,0,0
210,4,101,2,2,0,0
210,5,101,2,3,0,0
330,9,210,5,4,0,0
330,11,330,6,5,0,0
330,12,330,6,6,0,0
430,15,330,8,7,0,0
430,16,330,8,8,0,0
430,17,330,8,9,0,0
430,23,430,13,10,0,0
430,25,430,14,11,0,0
550,26,430,14,12,0,0
550,27,430,14,13,0,0
550,28,430,14,14,0,0
550,29,430,14,15,0,0
550,35,550,19,16,0,0
656,38,550,21,17,0,0
656,39,550,21,18,0,0
656,40,550,21,19,0,0
656,41,550,21,20,0,0
656,42,550,21,21,0,0
656,43,550,21,22,0,0
656,44,550,21,23,0,0
656,56,656,32,24,0,0
770,57,656,32,25,0,0
770,58,656,32,26,0,0
770,59,656,32,27,0,0
770,60,656,32,28,0,0
770,61,656,32,29,0,0
770,62,656,32,30,0,0
770,63,656,32,31,0,0
770,67,770,35,32,0,0
890,71,770,38,33,0,0
890,72,770,38,34,0,0
890,73,770,38,35,0,0
890,74,770,38,36,0,0
890,75,770,38,37,0,0
890,76,770,38,38,0,0
890,78,890,39,39,0,0
890,86,890,46,40,0,0
890,87,890,46,41,0,0
890,89,890,47,42,0,0
990,90,890,47,43,0,0
990,94,990,50,44,0,0
990,95,990,50,45,0,0
990,96,990,50,46,0,0
990,97,990,50,47,0,0
990,98,990,50,48,0,0
990,100,990,51,49,0,0
990,104,990,54,50,0,0
1110,108,990,57,51,0,0
1110,109,990,57,52,0,0
1110,110,990,57,53,0,0
1110,111,990,57,54,0,0
1110,112,990,57,55,0,0
1110,113,990,57,56,0,0
1110,115,1110,58,57,0,0
1110,116,1110,58,58,0,0
1110,118,1110,59,59,0,0
1110,122,1110,62,60,0,0
1110,125,1110,64,61,0,0
1110,133,1110,71,62,0,0
1110,135,1110,72,63,0,0
1230,136,1110,72,64,0,0
1230,138,1230,73,65,0,0
1230,141,1230,75,66,0,0
1230,142,1230,75,67,0,0
1230,143,1230,75,68,0,0
1230,149,1230,80,69,0,0
1230,150,1230,80,70,0,0
1230,152,1230,81,71,0,0
1230,156,1230,84,72,0,0
1230,157,1230,84,73,0,0
1230,159,1230,85,74,0,0
1230,161,1230,86,75,0,0
1230,162,1230,86,76,0,0
1230,166,1230,89,77,0,0
1230,167,1230,89,78,0,0
1330,169,1330,90,79,0,0
1330,170,1330,90,80,0,0
1330,171,1330,90,81,0,0
1330,172,1330,90,82,0,0
1330,173,1330,90,83,0,0
1330,175,1330,91,84,0,0
1330,176,1330,91,85,0,0
1330,177,1330,91,86,0,0
1330,180,1330,93,87,0,0
1330,184,1330,96,88,0,0
1330,185,1330,96,89,0,0
1330,186,1330,96,90,0,0
1330,187,1330,96,91,0,0
1330,190,1330,98,92,0,0
1330,194,1330,101,93,0,0
1330,199,1330,105,94,0,0
1450,204,1330,109,95,0,0
1450,205,1330,109,96,0,0
1450,206,1330,109,97,0,0
1450,207,1330,109,98,0,0
1450,208,1330,109,99,0,0
1450,209,1330,109,100,0,0
